ego_id,cluster
867583394266,4
867583394268,5
867583394269,0
867583394272,5
867583394276,1
867583394277,7
867583394278,7
867583394279,8
867583394280,6
867583394281,3
867583394284,7
867583394287,5
867583394288,1
867583394289,1
867583394294,3
867583394295,1
867583394298,2
867583394305,8
867583394308,8
867583394309,5
867583394310,4
867583394312,3
867583394313,2
867583394321,5
867583394324,2
867583394330,3
867583394334,4
867583394339,2
867583394342,0
867583394348,1
867583394351,7
867583394353,6
867583394356,8
867583394358,6
867583394359,1
867583394364,6
867583394365,6
867583394368,1
867583394369,8
867583394370,6
867583394371,5
867583394372,7
867583394373,3
867583394374,7
867583394375,4
867583394378,5
867583394379,4
867583394380,8
867583394382,6
867583394383,0
867583394385,7
867583394387,2
867583394390,2
867583394393,5
867583394397,1
867583394398,0
867583394399,0
867583394402,7
867583394403,6
867583394405,4
867583394406,0
867583394409,6
867583394410,6
867583394416,5
867583394418,2
867583394424,1
867583394432,8
867583394434,8
867583394436,7
867583394437,4
867583394438,3
867583394440,7
867583394441,0
867583394443,0
867583394446,2
867583394449,0
867583394450,6
867583394454,2
867583394455,4
867583394459,7
867583394461,3
867583394462,1
867583394463,6
867583394464,1
867583394465,4
867583394472,1
867583394474,6
867583394475,1
867583394478,4
867583394479,5
867583394481,6
867583394483,7
867583394485,4
867583394486,8
867583394489,7
867583394491,3
867583394492,0
867583394501,6
867583394502,1
867583394506,3
867583394508,3
867583394510,1
867583394514,1
867583394515,8
867583394518,3
867583394519,1
867583394520,1
867583394522,7
867583394523,5
867583394524,8
867583394525,1
867583394527,6
867583394528,4
867583394529,5
867583394532,1
867583394533,6
867583394534,6
867583394536,5
867583394541,0
867583394547,0
867583394549,5
867583394550,1
867583394551,6
867583394552,4
867583394557,2
867583394562,0
867583394564,4
867583394565,1
867583394566,4
867583394571,0
867583394577,6
867583394579,0
867583394586,4
867583394596,7
867583394599,3
867583394601,0
867583394605,6
867583394606,8
867583394613,0
867583394620,0
867583394623,8
867583394624,0
867583394626,0
867583394628,7
867583394630,6
867583394634,6
867583394635,8
867583394637,7
867583394640,8
867583394649,1
867583394652,6
867583394654,7
867583394663,1
876173328389,2
876173328391,4
876173328395,3
876173328396,1
876173328397,7
876173328408,6
876173328413,5
876173328414,8
876173328422,2
876173328423,4
876173328424,5
876173328425,1
876173328426,1
876173328433,8
876173328434,7
876173328437,4
876173328438,7
876173328439,1
876173328440,7
876173328444,3
876173328448,5
876173328449,3
876173328450,2
876173328453,2
876173328456,2
876173328461,0
876173328463,7
876173328465,3
876173328471,8
876173328472,2
876173328474,7
876173328482,0
876173328483,6
876173328486,4
876173328490,3
876173328497,4
876173328498,5
876173328504,5
876173328505,0
876173328507,0
876173328508,4
876173328509,0
876173328510,3
876173328513,2
876173328515,6
876173328516,7
876173328517,8
876173328524,3
876173328527,2
876173328528,2
876173328534,5
876173328538,5
876173328540,3
876173328541,0
876173328545,3
876173328548,2
876173328550,0
876173328553,3
876173328555,1
876173328562,3
876173328565,1
876173328567,7
876173328569,7
876173328572,4
876173328573,4
876173328578,0
876173328582,7
876173328584,0
876173328585,1
876173328586,5
876173328587,0
876173328589,1
876173328591,3
876173328594,2
876173328596,1
876173328598,2
876173328603,8
876173328604,2
876173328606,7
876173328611,4
876173328615,1
876173328617,8
876173328620,2
876173328622,8
876173328624,5
876173328627,4
876173328628,1
876173328629,7
876173328632,8
876173328635,7
876173328637,8
876173328640,5
876173328642,5
876173328643,7
876173328644,6
876173328647,8
876173328648,0
876173328650,4
876173328654,7
876173328656,0
876173328658,1
876173328660,0
876173328661,3
876173328663,8
876173328664,4
876173328667,7
876173328669,2
876173328671,7
876173328673,8
876173328676,7
876173328678,0
876173328680,2
876173328682,3
876173328686,4
876173328687,4
876173328688,5
876173328689,7
876173328690,3
876173328691,1
876173328696,4
876173328697,5
876173328699,4
876173328701,1
876173328702,8
876173328704,0
876173328705,3
876173328708,1
876173328711,2
876173328713,3
876173328718,5
876173328723,8
876173328725,1
876173328728,1
876173328729,2
876173328731,3
876173328732,8
876173328733,7
876173328735,2
876173328737,5
876173328738,6
876173328742,5
876173328744,5
876173328745,8
876173328748,7
876173328750,2
876173328751,5
876173328753,3
876173328784,8
876173328787,1
876173328789,5
876173328791,5
876173328792,4
876173328793,3
876173328796,0
876173328804,1
876173328805,7
876173328806,5
876173328809,5
876173328816,2
876173328818,6
876173328819,7
876173328820,1
876173328822,7
876173328829,0
876173328832,4
876173328834,1
876173328835,1
876173328836,0
876173328838,7
876173328842,8
876173328847,0
876173328849,2
876173328852,5
876173328853,5
876173328854,8
876173328855,5
876173328857,7
876173328858,1
876173328862,1
876173328864,2
876173328867,7
876173328868,8
876173328870,0
876173328871,4
876173328877,0
876173328880,0
876173328881,1
876173328882,4
876173328884,8
876173328886,7
876173328891,0
876173328894,7
876173328896,8
876173328898,4
876173328899,0
876173328907,0
876173328910,1
876173328911,7
876173328916,4
876173328917,6
876173328918,6
876173328920,7
876173328921,0
876173328923,0
876173328928,5
876173328929,5
876173328936,8
876173328940,0
876173328944,5
876173328946,8
876173328949,5
876173328952,1
876173328953,7
876173328955,7
876173328959,2
876173328960,7
876173328961,1
876173328963,2
876173328964,8
876173328969,7
876173328972,1
876173328973,1
876173328975,0
876173328978,7
876173328980,8
876173328983,0
876173328985,5
876173328990,8
876173328994,4
876173328995,7
876173328996,6
876173328997,1
876173328998,1
876173329002,4
876173329003,2
876173329005,0
876173329016,2
876173329018,8
876173329019,7
876173329020,0
876173329025,8
876173329026,0
876173329028,3
876173329034,3
876173329037,0
876173329038,6
876173329041,0
876173329042,4
876173329044,1
876173329046,5
876173329047,0
876173329050,4
876173329053,0
876173329068,6
876173329069,4
876173329075,1
876173329077,2
876173329079,3
876173329080,1
876173329081,7
876173329084,3
876173329085,0
876173329087,7
876173329090,4
876173329091,3
876173329100,3
876173329101,6
876173329110,3
876173329112,5
876173329113,8
876173329115,2
876173329117,8
876173329120,2
876173329127,7
876173329130,0
876173329131,7
876173329133,4
876173329135,8
876173329137,0
876173329138,2
876173329143,7
876173329145,6
876173329146,1
876173329147,0
876173329148,7
876173329149,0
876173329153,8
876173329154,1
876173329156,7
876173329158,6
876173329159,6
876173329161,0
876173329167,7
876173329168,4
876173329170,8
876173329173,1
876173329175,8
876173329176,6
876173329177,3
876173329180,7
876173329181,7
876173329183,6
876173329188,4
876173329190,4
876173329192,6
876173329193,4
876173329194,7
876173329197,6
876173329198,0
876173329199,0
876173329200,0
876173329201,3
876173329202,5
876173329203,8
876173329208,1
876173329212,6
876173329213,5
876173329214,4
876173329218,4
876173329219,0
876173329220,1
876173329221,0
876173329224,5
876173329228,5
876173329231,4
876173329232,2
876173329235,5
876173329236,2
876173329239,0
876173329240,5
876173329244,6
876173329245,4
876173329255,3
876173329261,6
876173329268,2
876173329271,7
876173329274,0
876173329280,7
876173329281,0
876173329288,4
876173329289,0
876173329291,4
876173329292,6
876173329294,2
876173329297,6
876173329298,7
876173329300,6
876173329302,6
876173329311,6
876173329313,6
876173329316,6
876173329319,7
876173329321,0
876173329322,7
876173329323,6
876173329327,4
876173329328,4
884763262981,3
884763262985,2
884763262988,4
884763262989,7
884763262992,8
884763262995,2
884763262998,5
884763263008,2
884763263010,0
884763263011,7
884763263013,7
884763263015,5
884763263017,3
884763263019,5
884763263020,2
884763263022,0
884763263025,6
884763263027,5
884763263029,5
884763263030,7
884763263032,1
884763263033,2
884763263036,8
884763263037,4
884763263041,5
884763263047,1
884763263053,3
884763263056,5
884763263059,3
884763263062,7
884763263063,2
884763263065,4
884763263066,7
884763263067,5
884763263070,2
884763263072,5
884763263074,0
884763263075,0
884763263082,6
884763263083,8
884763263086,3
884763263089,6
884763263093,2
884763263094,1
884763263095,1
884763263099,4
884763263106,2
884763263119,7
884763263124,3
884763263130,5
884763263131,8
884763263132,7
884763263137,2
884763263140,6
884763263142,3
884763263145,3
884763263148,2
884763263149,2
884763263152,1
884763263153,5
884763263156,3
884763263158,5
884763263161,8
884763263163,8
884763263165,3
884763263174,4
884763263177,3
884763263180,3
884763263181,4
884763263182,8
884763263191,8
884763263193,0
884763263195,7
884763263196,7
884763263203,0
884763263206,1
884763263207,2
884763263208,8
884763263210,2
884763263212,1
884763263213,4
884763263214,2
884763263216,8
884763263217,8
884763263219,6
884763263223,1
884763263224,2
884763263225,3
884763263226,6
884763263227,7
884763263228,5
884763263231,3
884763263233,7
884763263235,4
884763263237,7
884763263238,1
884763263241,7
884763263243,8
884763263246,4
884763263249,6
884763263251,4
884763263256,6
884763263266,8
884763263270,1
884763263274,7
884763263277,2
884763263279,7
884763263280,7
884763263285,7
884763263289,0
884763263300,7
884763263306,4
884763263307,2
884763263312,7
884763263321,1
884763263322,4
884763263326,5
884763263329,7
884763263330,3
884763263332,0
884763263338,5
884763263340,1
884763263341,5
884763263344,4
884763263346,5
884763263347,6
884763263352,2
884763263353,8
884763263358,7
884763263360,6
884763263361,6
884763263362,5
884763263369,3
884763263373,3
884763263380,0
884763263382,4
884763263383,3
884763263384,5
884763263385,2
884763263386,2
884763263388,0
884763263391,3
884763263393,3
884763263394,8
884763263395,4
884763263396,3
884763263398,7
884763263400,1
884763263401,6
884763263402,0
884763263403,2
884763263406,0
884763263413,7
884763263417,1
884763263419,1
884763263420,8
884763263422,1
884763263424,1
884763263427,7
884763263428,1
884763263431,8
884763263436,0
884763263437,1
884763263439,2
884763263440,5
884763263441,0
884763263442,3
884763263443,1
884763263444,6
884763263445,7
884763263449,0
884763263450,0
884763263452,6
884763263454,8
884763263458,5
884763263459,0
884763263460,4
884763263463,8
884763263464,6
884763263466,1
884763263468,5
884763263474,1
884763263475,7
884763263476,8
884763263477,8
884763263480,3
884763263481,6
884763263484,2
884763263485,1
884763263486,0
884763263489,1
884763263493,5
884763263494,3
884763263497,7
884763263501,8
884763263502,3
884763263506,0
884763263508,7
884763263509,5
884763263519,4
884763263533,1
884763263537,3
884763263538,5
884763263539,0
884763263540,3
884763263542,4
884763263543,3
884763263546,2
884763263547,8
884763263550,5
884763263551,1
884763263556,0
884763263564,1
884763263568,2
884763263570,8
884763263572,1
884763263573,6
884763263574,4
884763263582,4
884763263587,7
884763263588,4
884763263589,1
884763263591,3
884763263593,5
884763263597,0
884763263599,6
884763263603,8
884763263605,3
884763263611,6
884763263613,5
884763263616,1
884763263619,0
884763263620,4
884763263621,4
884763263623,3
884763263624,5
884763263627,4
884763263630,0
884763263631,3
884763263632,7
884763263633,6
884763263636,7
884763263638,8
884763263640,5
884763263643,0
884763263648,6
884763263651,5
884763263655,6
884763263657,5
884763263658,1
884763263659,6
884763263660,4
884763263664,3
884763263670,8
884763263673,7
884763263675,7
884763263683,1
884763263686,6
884763263687,3
884763263690,7
884763263691,1
884763263694,6
884763263699,2
884763263707,4
884763263709,6
884763263713,2
884763263714,5
884763263716,0
884763263722,8
884763263726,0
884763263729,5
884763263730,4
884763263732,8
884763263735,2
884763263737,4
884763263738,6
884763263739,4
884763263742,8
884763263745,1
884763263751,4
884763263754,8
884763263757,8
884763263760,7
884763263774,6
884763263779,7
884763263782,5
884763263785,1
884763263787,6
884763263788,8
884763263794,8
884763263798,6
884763263800,6
884763263803,7
884763263806,7
884763263807,7
884763263814,8
884763263816,8
884763263825,2
884763263826,0
884763263828,6
884763263838,7
884763263839,1
884763263840,1
884763263845,0
884763263852,6
884763263862,6
884763263864,7
884763263866,6
884763263867,0
884763263875,5
884763263879,6
884763263882,0
884763263884,7
884763263885,7
884763263886,7
884763263887,1
884763263889,5
884763263890,7
884763263898,8
884763263900,1
884763263905,1
893353197568,0
893353197574,0
893353197575,1
893353197576,3
893353197578,7
893353197579,8
893353197580,2
893353197581,6
893353197584,5
893353197586,4
893353197587,0
893353197590,0
893353197591,7
893353197592,1
893353197593,6
893353197594,4
893353197596,7
893353197599,5
893353197602,2
893353197603,6
893353197604,1
893353197605,3
893353197607,8
893353197608,5
893353197609,5
893353197610,7
893353197614,7
893353197617,1
893353197618,1
893353197622,4
893353197625,3
893353197628,7
893353197633,6
893353197642,8
893353197644,7
893353197648,3
893353197651,8
893353197654,0
893353197656,3
893353197657,3
893353197659,2
893353197663,8
893353197668,2
893353197670,0
893353197671,7
893353197672,5
893353197674,5
893353197677,7
893353197678,2
893353197680,8
893353197683,5
893353197687,6
893353197691,5
893353197697,4
893353197698,5
893353197706,0
893353197708,7
893353197712,6
893353197714,6
893353197716,6
893353197717,8
893353197720,4
893353197723,1
893353197728,2
893353197731,2
893353197736,6
893353197738,8
893353197748,8
893353197749,0
893353197750,5
893353197751,5
893353197756,8
893353197757,3
893353197763,2
893353197771,3
893353197772,3
893353197775,5
893353197777,6
893353197783,5
893353197785,2
893353197786,4
893353197787,0
893353197789,5
893353197792,5
893353197794,7
893353197795,5
893353197798,0
893353197802,1
893353197803,5
893353197816,4
893353197817,8
893353197819,6
893353197821,3
893353197824,4
893353197825,7
893353197826,6
893353197831,3
893353197832,0
893353197840,3
893353197842,5
893353197844,0
893353197847,6
893353197849,6
893353197856,7
893353197858,3
893353197860,0
893353197861,5
893353197867,5
893353197868,3
893353197870,1
893353197873,7
893353197875,4
893353197879,1
893353197880,8
893353197881,7
893353197886,6
893353197888,7
893353197891,3
893353197893,0
893353197894,4
893353197900,5
893353197905,1
893353197909,0
893353197912,4
893353197913,4
893353197914,6
893353197917,2
893353197918,0
893353197921,0
893353197923,3
893353197924,7
893353197927,0
893353197931,5
893353197934,4
893353197938,2
893353197943,5
893353197944,1
893353197947,4
893353197950,7
893353197952,2
893353197958,2
893353197959,7
893353197961,8
893353197962,6
893353197968,2
893353197974,3
893353197977,4
893353197979,7
893353197985,3
893353197987,5
893353197993,8
893353197994,7
893353197995,8
893353197997,2
893353197999,1
893353198000,8
893353198002,6
893353198007,1
893353198008,3
893353198015,6
893353198018,0
893353198021,5
893353198022,5
893353198025,0
893353198026,3
893353198033,7
893353198039,3
893353198040,1
893353198042,4
893353198044,3
893353198046,0
893353198048,0
893353198052,7
893353198057,4
893353198060,1
893353198061,3
893353198064,0
893353198068,8
893353198069,1
893353198071,3
893353198075,8
893353198084,1
893353198085,4
893353198088,5
893353198089,4
893353198093,7
893353198098,4
893353198099,4
893353198101,1
893353198102,7
893353198103,8
893353198108,6
893353198111,1
893353198113,5
893353198115,3
893353198116,0
893353198117,7
893353198119,5
893353198122,5
893353198128,2
893353198129,2
893353198130,0
893353198133,0
893353198135,8
893353198138,0
893353198139,5
893353198140,1
893353198141,0
893353198146,7
893353198152,8
893353198157,0
893353198160,6
893353198161,6
893353198164,1
893353198165,1
893353198182,1
893353198183,1
893353198187,8
893353198189,1
893353198190,4
893353198191,0
893353198192,6
893353198193,0
893353198197,3
893353198198,6
893353198201,4
893353198205,6
893353198206,7
893353198207,7
893353198208,6
893353198209,6
893353198216,3
893353198217,6
893353198220,8
893353198221,0
893353198223,4
893353198227,6
893353198230,1
893353198233,0
893353198234,8
893353198235,8
893353198237,0
893353198240,8
893353198243,7
893353198248,8
893353198251,0
893353198252,2
893353198253,0
893353198257,3
893353198260,8
893353198261,1
893353198262,3
893353198265,1
893353198266,0
893353198271,6
893353198272,6
893353198273,7
893353198278,5
893353198286,7
893353198302,7
893353198305,1
893353198307,6
893353198308,0
893353198315,0
893353198319,8
893353198322,3
893353198324,5
893353198326,8
893353198330,1
893353198331,1
893353198333,4
893353198336,1
893353198341,6
893353198344,1
893353198345,1
893353198346,3
893353198353,5
893353198354,1
893353198356,0
893353198360,6
893353198361,2
893353198372,6
893353198375,6
893353198377,5
893353198381,0
893353198384,1
893353198386,4
893353198387,1
893353198390,0
893353198391,7
893353198395,8
893353198397,6
893353198398,6
893353198403,0
893353198406,0
893353198410,0
893353198413,7
893353198414,1
893353198417,0
893353198422,1
893353198429,6
893353198432,7
893353198438,6
893353198439,0
893353198440,1
893353198442,7
901943132160,7
901943132162,4
901943132167,7
901943132168,0
901943132170,7
901943132173,1
901943132175,0
901943132176,0
901943132180,1
901943132185,2
901943132187,4
901943132188,5
901943132190,4
901943132202,7
901943132206,7
901943132215,2
901943132218,8
901943132219,8
901943132220,0
901943132227,7
901943132228,0
901943132229,3
901943132231,7
901943132234,6
901943132241,7
901943132245,3
901943132247,5
901943132248,4
901943132249,4
901943132259,4
901943132260,6
901943132265,8
901943132268,7
901943132270,5
901943132272,7
901943132281,4
901943132283,2
901943132285,4
901943132286,8
901943132289,5
901943132292,1
901943132294,2
901943132295,8
901943132296,3
901943132297,0
901943132304,7
901943132306,3
901943132309,5
901943132310,4
901943132313,8
901943132318,1
901943132327,3
901943132328,7
901943132329,2
901943132330,5
901943132331,5
901943132333,4
901943132335,8
901943132337,2
901943132339,5
901943132340,0
901943132344,6
901943132345,4
901943132346,3
901943132350,7
901943132353,0
901943132354,7
901943132355,2
901943132356,5
901943132370,5
901943132372,8
901943132373,6
901943132375,2
901943132381,5
901943132383,3
901943132387,2
901943132388,0
901943132390,4
901943132394,5
901943132395,0
901943132399,8
901943132401,4
901943132408,7
901943132410,6
901943132411,3
901943132420,0
901943132422,7
901943132425,8
901943132426,0
901943132428,5
901943132434,7
901943132435,4
901943132436,5
901943132437,1
901943132438,2
901943132443,7
901943132444,5
901943132445,7
901943132447,1
901943132453,3
901943132454,8
901943132455,7
901943132459,1
901943132463,2
901943132464,0
901943132465,1
901943132467,5
901943132468,5
901943132472,6
901943132476,8
901943132477,2
901943132481,0
901943132486,3
901943132487,1
901943132494,7
901943132495,5
901943132498,0
901943132499,1
901943132504,1
901943132509,3
901943132512,6
901943132520,2
901943132523,7
901943132525,7
901943132527,0
901943132528,2
901943132533,8
901943132539,1
901943132541,4
901943132549,2
901943132552,8
901943132555,7
901943132559,8
901943132561,1
901943132562,5
901943132563,1
901943132564,2
901943132566,6
901943132567,0
901943132571,5
901943132574,0
901943132576,2
901943132579,8
901943132580,0
901943132583,5
901943132584,5
901943132585,8
901943132587,7
901943132591,6
901943132596,4
901943132597,1
901943132600,6
901943132601,6
901943132602,3
901943132604,3
901943132613,4
901943132614,4
901943132615,7
901943132617,8
901943132618,5
901943132628,0
901943132633,6
901943132641,6
901943132642,5
901943132646,1
901943132652,0
901943132653,0
901943132656,7
901943132662,0
901943132664,8
901943132665,0
901943132669,0
901943132686,6
901943132689,1
901943132691,7
901943132692,2
901943132696,4
901943132697,4
901943132702,2
901943132706,8
901943132707,0
901943132709,8
901943132710,6
901943132715,5
901943132718,3
901943132723,3
901943132726,8
901943132730,6
901943132738,0
901943132743,1
901943132744,0
901943132746,1
901943132748,1
901943132753,6
901943132754,7
901943132756,6
901943132757,3
901943132758,0
901943132759,6
901943132760,1
901943132761,0
901943132764,5
901943132765,4
901943132769,0
901943132770,0
901943132771,3
901943132776,6
901943132777,3
901943132783,8
901943132786,0
901943132787,0
901943132788,7
901943132793,8
901943132795,6
901943132796,0
901943132798,0
901943132801,1
901943132802,4
901943132803,2
901943132806,5
901943132807,5
901943132810,6
901943132815,8
901943132819,6
901943132821,3
901943132822,6
901943132823,1
901943132824,8
901943132825,5
901943132826,6
901943132828,4
901943132830,6
901943132838,1
901943132840,6
901943132841,8
901943132842,8
901943132845,2
901943132846,0
901943132849,4
901943132850,0
901943132854,5
901943132860,5
901943132863,6
901943132865,6
901943132871,0
901943132876,1
901943132877,6
901943132879,5
901943132889,8
901943132892,7
901943132893,1
901943132894,8
901943132895,0
901943132896,6
901943132899,6
901943132903,1
901943132905,6
901943132908,5
901943132909,0
901943132911,6
901943132912,6
901943132913,6
901943132915,0
901943132920,4
901943132924,8
901943132931,6
901943132933,0
901943132934,0
901943132935,4
901943132936,1
901943132937,6
901943132945,7
901943132951,1
901943132952,4
901943132953,4
901943132958,6
901943132961,6
901943132962,6
901943132966,5
901943132971,7
901943132973,8
901943132977,8
901943132980,1
901943132984,0
901943132985,3
901943132986,1
901943132995,6
901943133002,8
901943133006,0
901943133009,4
901943133014,8
901943133022,1
901943133029,3
901943133030,0
901943133037,1
910533066763,5
910533066764,5
910533066768,5
910533066771,5
910533066772,0
910533066781,1
910533066782,3
910533066783,7
910533066788,0
910533066789,5
910533066790,7
910533066793,3
910533066795,0
910533066799,1
910533066800,0
910533066802,2
910533066803,2
910533066807,1
910533066809,2
910533066811,8
910533066815,2
910533066816,8
910533066818,5
910533066820,5
910533066821,1
910533066823,4
910533066824,0
910533066825,1
910533066833,6
910533066835,5
910533066836,1
910533066838,0
910533066842,6
910533066845,0
910533066849,4
910533066850,3
910533066852,6
910533066853,1
910533066855,8
910533066858,0
910533066866,0
910533066870,5
910533066872,3
910533066874,4
910533066877,5
910533066879,6
910533066882,7
910533066884,4
910533066886,8
910533066888,6
910533066889,7
910533066890,6
910533066891,1
910533066900,2
910533066905,5
910533066908,1
910533066909,3
910533066912,2
910533066916,2
910533066920,6
910533066923,3
910533066925,7
910533066927,7
910533066931,7
910533066934,7
910533066937,0
910533066938,7
910533066943,1
910533066944,4
910533066945,7
910533066947,1
910533066950,7
910533066951,1
910533066954,5
910533066959,5
910533066960,6
910533066961,2
910533066963,8
910533066964,2
910533066965,5
910533066966,1
910533066974,1
910533066976,4
910533066977,3
910533066979,5
910533066981,7
910533066984,4
910533066985,7
910533066990,7
910533066992,6
910533066994,7
910533066995,1
910533066996,4
910533066997,0
910533066999,4
910533067001,2
910533067004,3
910533067006,5
910533067007,4
910533067008,1
910533067010,2
910533067011,8
910533067015,3
910533067016,8
910533067017,8
910533067019,8
910533067025,2
910533067028,1
910533067033,4
910533067038,5
910533067042,4
910533067043,2
910533067044,0
910533067049,5
910533067050,0
910533067053,0
910533067055,5
910533067056,8
910533067059,7
910533067065,2
910533067066,0
910533067067,7
910533067068,7
910533067072,2
910533067075,0
910533067077,8
910533067078,0
910533067079,8
910533067083,0
910533067086,2
910533067088,4
910533067091,5
910533067096,6
910533067097,0
910533067101,7
910533067102,5
910533067107,6
910533067108,5
910533067111,7
910533067114,2
910533067116,4
910533067117,7
910533067120,8
910533067121,5
910533067122,6
910533067126,8
910533067131,7
910533067133,5
910533067135,3
910533067144,7
910533067146,7
910533067150,6
910533067158,7
910533067160,8
910533067163,5
910533067166,0
910533067167,1
910533067168,6
910533067170,6
910533067172,3
910533067173,6
910533067175,3
910533067177,5
910533067178,4
910533067180,4
910533067184,6
910533067186,0
910533067188,0
910533067191,8
910533067192,3
910533067195,6
910533067198,3
910533067199,7
910533067200,5
910533067201,4
910533067202,0
910533067207,0
910533067208,0
910533067215,7
910533067218,7
910533067219,4
910533067220,2
910533067222,7
910533067224,4
910533067228,2
910533067230,3
910533067234,1
910533067235,8
910533067236,1
910533067240,0
910533067242,8
910533067244,1
910533067247,8
910533067249,0
910533067251,6
910533067253,0
910533067256,7
910533067259,1
910533067264,4
910533067267,6
910533067269,3
910533067272,3
910533067279,2
910533067286,0
910533067289,8
910533067294,7
910533067298,4
910533067300,5
910533067302,3
910533067308,4
910533067309,4
910533067310,0
910533067311,1
910533067312,2
910533067319,4
910533067331,2
910533067332,6
910533067335,4
910533067337,8
910533067340,0
910533067341,8
910533067344,0
910533067345,6
910533067346,4
910533067347,0
910533067351,4
910533067356,0
910533067357,0
910533067359,0
910533067361,3
910533067363,5
910533067366,7
910533067375,8
910533067376,2
910533067377,2
910533067382,2
910533067384,7
910533067385,8
910533067386,1
910533067394,6
910533067400,7
910533067407,2
910533067408,6
910533067410,3
910533067412,3
910533067419,6
910533067421,1
910533067422,7
910533067428,7
910533067429,6
910533067431,8
910533067433,6
910533067435,8
910533067436,1
910533067440,0
910533067445,8
910533067446,7
910533067448,6
910533067451,4
910533067453,3
910533067454,0
910533067455,1
910533067456,0
910533067457,8
910533067458,7
910533067460,7
910533067461,8
910533067462,3
910533067465,8
910533067469,1
910533067475,0
910533067483,6
910533067487,7
910533067490,5
910533067491,6
910533067493,7
910533067494,5
910533067496,1
910533067498,5
910533067500,0
910533067502,0
910533067503,6
910533067504,4
910533067505,6
910533067508,0
910533067510,4
910533067514,5
910533067519,8
910533067523,6
910533067526,1
910533067530,6
910533067531,4
910533067532,6
910533067536,6
910533067537,6
910533067538,7
910533067540,5
910533067546,8
910533067547,0
910533067550,3
910533067551,0
910533067552,7
910533067554,1
910533067566,0
910533067570,7
910533067580,1
910533067581,6
910533067582,5
910533067583,0
910533067586,6
910533067588,0
910533067589,3
910533067593,7
910533067594,4
910533067596,1
910533067598,1
910533067599,5
910533067602,6
910533067604,0
910533067606,6
910533067618,8
910533067620,8
910533067621,4
910533067625,6
910533067626,1
910533067627,7
910533067628,6
910533067633,6
910533067637,7
910533067641,1
910533067642,0
910533067649,7
910533067650,6
910533067655,7
910533067658,6
910533067659,1
910533067660,6
910533067670,0
910533067674,7
910533067677,1
910533067684,8
910533067686,6
910533067693,7
919123001345,5
919123001347,1
919123001357,1
919123001363,7
919123001365,5
919123001366,2
919123001367,3
919123001368,5
919123001369,4
919123001377,5
919123001379,2
919123001383,8
919123001385,4
919123001386,4
919123001387,4
919123001388,1
919123001389,4
919123001391,8
919123001392,5
919123001394,4
919123001396,5
919123001399,3
919123001400,5
919123001413,3
919123001415,4
919123001418,5
919123001420,0
919123001429,5
919123001437,2
919123001441,8
919123001445,1
919123001447,3
919123001448,3
919123001449,2
919123001452,8
919123001462,2
919123001463,8
919123001465,6
919123001469,7
919123001470,5
919123001474,1
919123001477,2
919123001479,4
919123001480,3
919123001482,8
919123001483,2
919123001485,2
919123001486,2
919123001487,5
919123001490,7
919123001498,8
919123001499,8
919123001501,7
919123001503,5
919123001504,1
919123001506,4
919123001508,5
919123001510,6
919123001511,3
919123001512,7
919123001515,1
919123001517,7
919123001520,1
919123001523,1
919123001524,2
919123001537,0
919123001543,1
919123001544,2
919123001546,3
919123001552,4
919123001553,8
919123001556,4
919123001564,2
919123001565,4
919123001566,4
919123001580,5
919123001581,7
919123001582,2
919123001583,8
919123001594,8
919123001596,5
919123001599,4
919123001613,4
919123001616,6
919123001617,3
919123001624,2
919123001625,8
919123001626,6
919123001627,7
919123001628,1
919123001629,6
919123001630,2
919123001632,5
919123001633,4
919123001636,7
919123001638,3
919123001639,3
919123001643,1
919123001644,6
919123001648,2
919123001649,8
919123001656,2
919123001658,1
919123001659,2
919123001660,6
919123001665,4
919123001667,3
919123001670,2
919123001671,1
919123001672,8
919123001675,1
919123001677,4
919123001685,4
919123001687,5
919123001693,5
919123001698,3
919123001699,4
919123001700,4
919123001707,3
919123001708,5
919123001709,7
919123001710,3
919123001723,5
919123001724,1
919123001728,3
919123001732,6
919123001733,1
919123001734,3
919123001737,8
919123001739,5
919123001743,5
919123001756,0
919123001760,0
919123001761,2
919123001762,1
919123001765,0
919123001766,2
919123001767,2
919123001769,7
919123001770,7
919123001772,3
919123001773,1
919123001777,2
919123001778,7
919123001783,5
919123001786,4
919123001796,0
919123001798,5
919123001800,8
919123001801,2
919123001804,3
919123001808,4
919123001809,1
919123001812,6
919123001819,8
919123001823,2
919123001824,6
919123001825,4
919123001826,4
919123001828,7
919123001829,5
919123001830,3
919123001832,3
919123001834,6
919123001836,7
919123001837,4
919123001838,2
919123001839,7
919123001842,4
919123001844,8
919123001846,5
919123001847,4
919123001849,3
919123001850,4
919123001852,1
919123001858,4
919123001862,0
919123001868,3
919123001869,2
919123001872,7
919123001873,8
919123001875,1
919123001876,6
919123001877,6
919123001879,6
919123001881,3
919123001885,8
919123001889,4
919123001893,3
919123001896,4
919123001897,0
919123001902,1
919123001908,6
919123001913,0
919123001914,6
919123001915,4
919123001916,7
919123001917,7
919123001919,1
919123001920,0
919123001922,4
919123001923,6
919123001925,2
919123001928,6
919123001929,5
919123001932,0
919123001933,4
919123001934,6
919123001939,4
919123001940,7
919123001946,7
919123001950,2
919123001957,4
919123001958,2
919123001959,2
919123001960,4
919123001963,8
919123001965,8
919123001969,4
919123001974,4
919123001975,3
919123001978,5
919123001981,7
